gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000230626	27.2299	2.5439	0.759	0	2e-04
ENSG00000158457	5.8722	0.8646	0.8126	0.1622	0.2651
ENSG00000128602	105.808	0.4711	0.4227	0.2334	0.3493
ENSG00000243230	2.477	-0.0045	0.8286	0.9942	0.9962
ENSG00000158467	830.2214	-1.2355	0.2665	0	0
ENSG00000238072	350.6771	-0.04	0.3259	0.8984	0.9309
ENSG00000128578	648.7956	0.6144	0.4993	0.1759	0.2822
ENSG00000239919	0.6834	0.0463	1.1536	0.9359	NA
ENSG00000199846	3.5238	-0.0043	0.8167	0.9944	0.9963
ENSG00000240204	3.9233	1.2261	0.9572	0.0631	0.1286
ENSG00000273329	48.4668	-0.8993	0.3331	0.0049	0.0157
ENSG00000106459	331.0579	0.1731	0.2485	0.4763	0.594
ENSG00000186591	6401.8137	-0.5337	0.1934	0.0052	0.0165
ENSG00000244036	0.3732	-0.2514	1.3	0.6003	NA
ENSG00000091732	528.241	0.6973	0.2761	0.0094	0.0273
ENSG00000201109	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000128607	1570.944	-0.7644	0.23	7e-04	0.0031
ENSG00000229196	0.1992	0.0488	1.2919	0.9177	NA
ENSG00000146842	523.0218	-1.0721	0.3035	3e-04	0.0013
ENSG00000240571	3.5465	-1.2293	0.8937	0.0572	0.1189
ENSG00000165120	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000158516	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000128510	39.1711	-0.0473	1.0393	0.939	0.9587
ENSG00000091704	0.242	0.0488	1.2919	0.9177	NA
ENSG00000106477	593.3498	-0.0764	0.3069	0.7966	0.8579
ENSG00000259920	0.1774	0.2202	1.3001	0.6436	NA
ENSG00000272701	4.0417	-0.7314	1.1207	0.2467	0.3636
ENSG00000106484	561.1476	0.1774	0.9783	0.7777	0.8445
ENSG00000270823	1.5293	-0.8059	1.2401	0.1839	0.2916
ENSG00000158623	865.1838	0.2027	0.459	0.6325	0.7311
ENSG00000270953	4.8771	0.6179	0.6845	0.2759	0.3947
ENSG00000239021	0.1821	0.0488	1.2919	0.9177	NA
ENSG00000226045	0.5137	-0.3356	1.3017	0.4937	NA
ENSG00000213265	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000271522	0.2479	-0.1533	1.2953	0.7465	NA
ENSG00000232716	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000233559	26.4998	0.3087	0.4749	0.479	0.5964
ENSG00000226380	75.0604	-1.1063	0.4942	0.0138	0.0376
ENSG00000271204	7.6281	-2.5692	1.1707	8e-04	0.0034
ENSG00000273319	15.375	-2.487	0.8906	2e-04	0.001
ENSG00000231721	77.7442	-0.5906	0.4308	0.1415	0.2388
ENSG00000199627	0.5321	-0.2061	1.2313	0.6993	NA
ENSG00000128585	1566.4167	-1.3433	0.294	0	0
ENSG00000233287	2.4201	0.2562	0.8929	0.6835	0.7733
ENSG00000236753	42.8141	-0.9586	0.3568	0.0048	0.0155
ENSG00000273489	8.7752	-0.552	0.7533	0.3547	0.4767
ENSG00000128567	18889.3763	0.6048	0.5213	0.1978	0.3083
ENSG00000224545	1.1746	-0.1687	1.1364	0.7739	0.8417
ENSG00000213261	156.1596	2.8084	0.6469	0	0
ENSG00000236238	1.209	0.9701	1.2023	0.1295	0.2232
ENSG00000236281	3.9857	1.1282	0.84	0.0733	0.1443
ENSG00000221866	1167.5017	-1.6089	0.6252	0.0026	0.0092
ENSG00000225144	1.5111	-1.1807	1.2906	0.0694	0.1384
ENSG00000223436	0.8116	-0.4374	1.2292	0.4337	NA
ENSG00000106554	1584.4409	0.0592	0.237	0.7988	0.8595
ENSG00000227197	1.3399	-1.1304	1.1324	0.0893	0.1682
ENSG00000283041	5082.4022	1.3138	0.2854	0	0
ENSG00000237821	37.7919	-0.1411	0.3885	0.7009	0.787
ENSG00000131558	2848.2807	-1.0989	0.2791	1e-04	3e-04
ENSG00000276137	0.1716	-0.1269	1.2944	0.7885	NA
ENSG00000235429	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000235967	0.6758	-0.7584	1.2036	0.2157	NA
ENSG00000226205	1.0544	-0.5059	1.2117	0.3805	NA
ENSG00000155530	6.8398	-0.3914	0.5859	0.4451	0.5653
ENSG00000231098	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000205060	1054.2271	-0.6585	0.2691	0.012	0.0333
ENSG00000273297	45.1877	-0.3058	0.5126	0.5095	0.6237
ENSG00000085662	2535.0416	2.2523	0.394	0	0
ENSG00000198074	10.3795	0.6236	0.9065	0.3263	0.4482
ENSG00000227471	0.6012	-0.3794	1.3016	0.4458	NA
ENSG00000172331	727.6916	0.1607	0.3698	0.6476	0.7437
ENSG00000224375	0.2057	-0.1467	1.2951	0.7569	NA
ENSG00000122786	16776.9539	-1.1567	0.3705	0.001	0.0041
ENSG00000146856	75.1706	-1.0336	0.5009	0.0229	0.0572
ENSG00000122783	410.5004	-0.376	0.3159	0.2169	0.3308
ENSG00000223500	0.9382	0.35	1.1614	0.55	NA
ENSG00000146859	731.0968	-0.7699	0.3206	0.0126	0.0348
ENSG00000272941	31.6888	-1.1796	0.4782	0.007	0.0213
ENSG00000105875	244.6216	0.5557	0.209	0.0069	0.021
ENSG00000231794	3.135	-1.5646	0.9783	0.0205	0.0523
ENSG00000146857	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000276067	0.1998	-0.1388	1.2948	0.7694	NA
ENSG00000080802	936.135	-1.1687	0.2461	0	0
ENSG00000227073	10.8208	0.9649	0.6055	0.0656	0.1325
ENSG00000155561	3296.4689	-0.4098	0.3242	0.1888	0.2975
ENSG00000271414	0.427	0.3503	1.1987	0.5366	NA
ENSG00000223718	2.0994	0.7353	0.9686	0.2531	0.3704
ENSG00000243317	1029.254	0.0978	0.2763	0.716	0.7985
ENSG00000212303	0.1915	0.0488	1.2919	0.9177	NA
ENSG00000164707	43.8532	-0.5425	0.5019	0.234	0.3498
ENSG00000189320	0.473	0.0507	1.2364	0.9227	NA
ENSG00000224746	2.9779	0.1574	0.8303	0.7989	0.8596
ENSG00000105887	6405.1265	-0.6768	0.2362	0.0034	0.0117
ENSG00000230649	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000232053	1.899	0.0934	0.9654	0.8818	0.9193
ENSG00000231244	32.3957	0.9244	0.6088	0.0788	0.1529
ENSG00000181072	0.4235	0.0505	1.2443	0.922	NA
ENSG00000105894	3.8556	-1.0236	0.9818	0.1184	0.2086
ENSG00000157680	82.408	-2.3663	0.7503	1e-04	5e-04
ENSG00000279483	13328.2073	0.477	0.2327	0.0366	0.0833
ENSG00000230383	493.9135	2.0926	0.5857	0	2e-04
ENSG00000182158	4335.1725	-0.7012	0.297	0.0147	0.0396
ENSG00000237243	2.4965	-0.7749	0.9486	0.2285	0.3436
ENSG00000122787	0.4562	-0.2969	1.3038	0.5383	NA
ENSG00000225559	0.4589	-0.4021	1.2553	0.4543	NA
ENSG00000213237	2.124	-0.031	0.994	0.9604	0.9737
ENSG00000214815	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000122779	1741.7115	-1.5666	0.3075	0	0
ENSG00000234995	0.6731	-0.4256	1.2996	0.4016	NA
ENSG00000157703	0.5025	-0.464	1.2476	0.3998	NA
ENSG00000243099	5.2293	2.3683	1.1517	0.0016	0.0062
ENSG00000105929	30.1812	0.3483	0.8217	0.5722	0.6799
ENSG00000214128	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000122778	543.1063	-1.0344	0.3814	0.0041	0.0137
ENSG00000199646	0.2591	-0.1642	1.2956	0.7295	NA
ENSG00000146858	236.3033	-1.2261	0.3795	6e-04	0.0028
ENSG00000105939	3273.641	-0.8081	0.1958	0	2e-04
ENSG00000229677	4.7994	-1.0974	0.7827	0.0722	0.1426
ENSG00000105948	277.4545	0.097	0.2923	0.7321	0.8107
ENSG00000239254	1.1488	-0.6382	1.0545	0.3154	0.4367
ENSG00000271537	1.3945	-0.0295	1.0468	0.9618	0.9747
ENSG00000228360	0.185	0.2248	1.3004	0.6368	NA
ENSG00000271404	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000157741	893.3656	-1.7642	0.3415	0	0
ENSG00000164898	17.2895	1.62	0.4613	1e-04	7e-04
ENSG00000146963	653.7203	-0.4837	0.2971	0.0926	0.173
ENSG00000269955	0.1451	-0.0476	1.2919	0.9197	NA
ENSG00000273391	3.1501	1.363	0.9886	0.042	0.0927
ENSG00000188883	0.4477	-0.5041	1.2058	0.3843	NA
ENSG00000253183	1.7094	0.2309	0.9041	0.7136	0.7969
ENSG00000254270	3.2333	-0.2336	0.8177	0.7042	0.7897
ENSG00000064393	3775.2479	-0.8857	0.3103	0.0031	0.0107
ENSG00000059377	60.6449	0.2195	0.522	0.6406	0.7382
ENSG00000059378	1393.6782	0.3526	0.3292	0.2651	0.3835
ENSG00000006459	747.5077	-1.874	0.4545	0	1e-04
ENSG00000251728	1.6227	-0.7946	1.1655	0.2055	0.3177
ENSG00000260231	22.4846	-0.5095	0.5251	0.2807	0.4001
ENSG00000270512	0.1451	-0.0476	1.2919	0.9197	NA
ENSG00000241661	0.2104	0.0488	1.2919	0.9177	NA
ENSG00000157800	1218.8516	-0.7507	0.2879	0.0072	0.0218
ENSG00000223113	0.5641	-0.1041	1.221	0.8458	NA
ENSG00000202472	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000146955	0.3448	-0.0481	1.2573	0.9241	NA
ENSG00000133606	1564.9808	-0.2159	0.1968	0.266	0.3844
ENSG00000146966	0.4723	-0.197	1.2414	0.7077	NA
ENSG00000133597	358.8456	1.9554	0.297	0	0
ENSG00000090266	762.1248	2.0147	0.2942	0	0
ENSG00000240889	6.0217	1.1171	0.6598	0.044	0.0963
ENSG00000157764	1024.1273	-1.7067	0.2957	0	0
ENSG00000090263	520.0062	0.0318	0.3072	0.9146	0.9422
ENSG00000261115	0.8909	-0.3446	1.1987	0.5428	NA
ENSG00000006530	1177.5546	-0.6087	0.1649	2e-04	0.001
ENSG00000244701	42.1407	-0.8206	0.4489	0.0484	0.104
ENSG00000257093	2694.3433	-1.7424	0.4755	1e-04	4e-04
ENSG00000270157	151.9374	-2.2683	0.4203	0	0
ENSG00000228775	24.1618	-1.7414	0.7483	0.0036	0.0122
ENSG00000214102	2.8667	-1.4948	1.1369	0.0314	0.0738
ENSG00000106028	2920.5362	0.4698	0.3071	0.1132	0.2016
ENSG00000127362	5.377	-3.0871	1.3151	2e-04	0.0011
ENSG00000127364	13.8596	-2.3273	0.8074	2e-04	0.0011
ENSG00000270923	4.1455	-0.3797	0.7478	0.5225	0.6357
ENSG00000127366	16.3545	-0.6759	0.5361	0.1589	0.2613
ENSG00000241926	0.5394	-0.4807	1.2511	0.3833	NA
ENSG00000224354	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000239648	0.6224	-0.5719	1.2449	0.3145	NA
ENSG00000240677	0.2338	0.0488	1.2919	0.9177	NA
ENSG00000165076	0.3027	-0.2456	1.2743	0.6253	NA
ENSG00000240031	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000237621	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000257335	0.7029	-0.4469	1.2989	0.3826	NA
ENSG00000258227	0.1886	-0.1367	1.2947	0.7729	NA
ENSG00000257743	0.2901	-0.1778	1.2961	0.7084	NA
ENSG00000282939	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000211716	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000276405	1.6784	0.797	1.0083	0.2179	0.3318
ENSG00000275791	1.4793	0.1551	0.9873	0.8047	0.8634
ENSG00000276597	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000274752	6.9151	0.3627	0.7968	0.5522	0.6618
ENSG00000276953	15.3363	0.6548	0.6803	0.2465	0.3634
ENSG00000275158	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000275743	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000211747	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000270672	3.7303	0.2784	0.766	0.6428	0.7401
ENSG00000275896	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000211751	32.3635	2.9333	1.227	3e-04	0.0013
ENSG00000211764	18.3917	0.6885	0.9654	0.2833	0.4029
ENSG00000211765	1.7027	1.4531	1.3501	0.0329	0.0765
ENSG00000211766	4.1579	2.6478	1.384	0.0011	0.0047
ENSG00000211767	5.7915	2.4403	1.3293	0.002	0.0074
ENSG00000211768	1.4443	0.9769	1.3387	0.1025	0.1869
ENSG00000211769	0.3336	0.3068	1.3075	0.523	NA
ENSG00000211770	0.8869	0.501	1.335	0.3089	NA
ENSG00000211771	0.8446	0.6401	1.307	0.2393	NA
ENSG00000211772	445.7946	0.9217	1.2214	0.1428	0.2407
ENSG00000237254	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000106123	10.9923	2.4872	1.2531	0.0014	0.0056
ENSG00000165125	10.5686	-1.6786	1.592	0.0118	0.033
ENSG00000197993	2.9105	0.1935	0.774	0.7481	0.8223
ENSG00000179468	0.2703	0.0488	1.2919	0.9177	NA
ENSG00000225781	0.2057	-0.1467	1.2951	0.7569	NA
ENSG00000179420	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000236398	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000268170	0.3997	-0.2708	1.3015	0.5733	NA
ENSG00000279223	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000197448	2131.1676	0.7001	0.2531	0.0046	0.015
ENSG00000231840	0.7445	-0.6738	1.2452	0.2487	NA
ENSG00000178826	5.6918	-0.4577	0.7758	0.4486	0.5685
ENSG00000106144	1089.0128	-0.2856	0.2778	0.2903	0.4103
ENSG00000239419	1.9914	0.0199	0.9433	0.9748	0.9831
ENSG00000240322	4.8197	-0.5987	0.7908	0.326	0.4479
ENSG00000231531	0.6902	0.7493	1.2623	0.203	NA
ENSG00000188037	0.6598	0.463	1.1841	0.4288	NA
ENSG00000159784	29.6406	0.2524	0.6139	0.6335	0.7319
ENSG00000232533	207.3407	0.9801	0.5155	0.035	0.0804
ENSG00000159840	8389.5898	1.6167	0.5425	8e-04	0.0034
ENSG00000278449	0.4524	0.1011	1.1837	0.8568	NA
ENSG00000146904	24.2189	0.1754	0.5456	0.7185	0.8005
ENSG00000229153	10.6341	-1.6073	0.9458	0.0163	0.043
ENSG00000234066	0.2057	-0.1467	1.2951	0.7569	NA
ENSG00000236853	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000176510	0.289	0.2865	1.3055	0.5499	NA
ENSG00000229977	0.6322	-0.3684	1.1686	0.528	NA
ENSG00000229877	1.1639	-0.4146	1.0365	0.5086	0.6229
ENSG00000271079	14.6673	0.0638	0.6098	0.9036	0.9345
ENSG00000252037	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000223459	495.7331	-0.5342	0.2675	0.0404	0.0901
ENSG00000170379	903.9068	0.2773	0.4174	0.4783	0.5959
ENSG00000283537	81.2534	0.8811	0.5973	0.0896	0.1687
ENSG00000283528	319.0421	0.5452	0.4367	0.1798	0.2868
ENSG00000252523	0.2308	-0.1388	1.2948	0.7694	NA
ENSG00000271321	14.062	0.3198	0.5717	0.5253	0.6383
ENSG00000253882	396.4553	0.1347	0.5673	0.7879	0.8517
ENSG00000241136	1.3506	0.0109	1.0228	0.986	0.9904
ENSG00000232145	0.6317	-0.1869	1.2204	0.7293	NA
ENSG00000159860	132.0244	0.5861	0.568	0.242	0.3587
ENSG00000198420	2894.2931	-0.9557	0.2221	0	1e-04
ENSG00000243583	0.1998	-0.1388	1.2948	0.7694	NA
ENSG00000221836	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000221989	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000221938	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000273234	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000225932	27.3751	0.6824	0.5653	0.1716	0.277
ENSG00000213214	61.2892	-0.336	0.481	0.4458	0.566
ENSG00000244198	111.8913	0.6265	0.4267	0.1158	0.2053
ENSG00000212807	4.2185	0.0339	0.7796	0.9553	0.9701
ENSG00000170356	78.0994	1.0382	0.4975	0.0216	0.0545
ENSG00000244479	140.8666	0.3681	0.4914	0.4116	0.533
ENSG00000243896	7.3972	-0.0506	0.7016	0.9299	0.9523
ENSG00000244693	26.9493	0.5566	0.5775	0.2724	0.3911
ENSG00000204959	120.6499	0.3676	0.4747	0.399	0.5204
ENSG00000228960	150.4791	1.0775	0.4701	0.0125	0.0347
ENSG00000221970	4.7522	-0.209	0.7817	0.7297	0.8089
ENSG00000050327	144.0202	0.2838	0.4461	0.493	0.609
ENSG00000221507	0.9812	-0.2303	1.1841	0.6838	NA
ENSG00000196511	441.7721	-0.0549	0.3095	0.8543	0.8996
ENSG00000243746	13.3554	0.8185	0.4799	0.0625	0.1276
ENSG00000214035	0.5862	0.6424	1.2598	0.2613	NA
ENSG00000225918	6.2282	-0.1401	0.7406	0.8126	0.8693
ENSG00000174469	15.1112	-4.537	1.5356	0	1e-04
ENSG00000232391	2.0296	0.5562	0.9319	0.382	0.5039
ENSG00000213209	0.1451	-0.0476	1.2919	0.9197	NA
ENSG00000273314	43.6604	-0.2544	0.3824	0.4823	0.5992
ENSG00000055130	2417.3709	-0.436	0.1891	0.0195	0.0501
ENSG00000106462	869.0968	0.2147	0.2892	0.4441	0.5644
ENSG00000251712	0.4507	-0.2355	1.1896	0.6756	NA
ENSG00000275586	0.2169	-0.1529	1.2953	0.7471	NA
ENSG00000239468	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000252316	0.4376	0.4901	1.2672	0.3663	NA
ENSG00000202354	1.7457	-0.3232	1.0987	0.5952	0.6993
ENSG00000201098	17.2969	-2.7648	0.8078	0	1e-04
ENSG00000281189	10.8709	-0.3341	0.5771	0.5099	0.624
ENSG00000155660	9154.6804	0.4342	0.3294	0.1701	0.2749
ENSG00000197362	128.14	0.2049	0.281	0.4529	0.5727
ENSG00000204947	45.3164	-1.4519	0.4829	0.001	0.0041
ENSG00000240877	0.4848	-0.2914	1.1782	0.6111	NA
ENSG00000197024	385.589	-0.4408	0.2461	0.0671	0.1349
ENSG00000239719	98.2894	-0.2753	0.3818	0.4466	0.5667
ENSG00000170265	543.4188	1.825	0.3039	0	0
ENSG00000170260	154.7028	0.9576	0.2855	5e-04	0.0025
ENSG00000204946	206.5653	0.5516	0.2737	0.0383	0.0863
ENSG00000271664	11.5531	-0.997	0.6336	0.065	0.1316
ENSG00000244560	30.949	0.0368	0.5229	0.9376	0.9578
ENSG00000231397	0.2338	0.0488	1.2919	0.9177	NA
ENSG00000215311	5.4346	0.8228	0.7849	0.1768	0.2833
ENSG00000228151	0.3759	-0.2519	1.3001	0.5995	NA
ENSG00000261842	1.0095	0.3258	1.0754	0.5964	NA
ENSG00000196453	268.0219	1.3667	0.3325	0	1e-04
ENSG00000181220	418.2415	1.0928	0.1951	0	0
ENSG00000133624	279.1932	-0.5096	0.2517	0.0382	0.0862
ENSG00000133619	140.5802	2.4445	0.4198	0	0
ENSG00000181444	34.5786	0.1435	0.7235	0.8059	0.8642
ENSG00000197558	7.3906	-0.3618	0.7797	0.5497	0.6597
ENSG00000106479	269.4249	-0.3854	0.3481	0.2469	0.3636
ENSG00000280149	11.7477	-0.1182	0.5421	0.8072	0.8652
ENSG00000273419	2.0728	0.1136	0.9587	0.8567	0.9013
ENSG00000204934	34.6618	1.5866	0.3469	0	0
ENSG00000171130	397.3754	2.1338	0.5125	0	0
ENSG00000273293	0.4352	-0.2811	1.3023	0.5593	NA
ENSG00000279536	0.587	-0.0472	1.2222	0.9294	NA
ENSG00000273011	0.2449	0.2498	1.3024	0.6007	NA
ENSG00000224016	0.3139	-0.219	1.2981	0.6467	NA
ENSG00000260555	0.5367	-0.3501	1.3006	0.4781	NA
ENSG00000241449	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000106526	44.1055	-2.2696	0.6847	1e-04	4e-04
ENSG00000127399	14.2811	-0.8676	0.8257	0.1633	0.2665
ENSG00000188707	23.6064	-1.459	0.9174	0.0265	0.0642
ENSG00000106538	0.7958	-0.7051	1.2477	0.2303	NA
ENSG00000261305	0.2169	-0.1529	1.2953	0.7471	NA
ENSG00000240449	54.5426	-0.1099	0.3835	0.7622	0.8325
ENSG00000214022	1192.6009	1.8867	0.31	0	0
ENSG00000284048	44.4203	0.5102	0.3475	0.1247	0.2169
ENSG00000196456	59.6208	4.1093	0.4636	0	0
ENSG00000239377	2.3635	-0.2123	0.8707	0.7342	0.8125
ENSG00000242258	1.2735	-1.0516	1.2739	0.0972	0.1796
ENSG00000171115	4672.3267	-1.5389	0.5546	0.0017	0.0065
ENSG00000271582	0.583	-0.3859	1.2976	0.4423	NA
ENSG00000213205	3.7155	0.5888	0.7633	0.3267	0.4487
ENSG00000179144	1567.4351	-1.1029	0.5357	0.0213	0.0537
ENSG00000243853	0.1716	-0.1269	1.2944	0.7885	NA
ENSG00000133574	4471.0965	-0.7651	0.5668	0.1261	0.2185
ENSG00000271568	0.1745	0.0488	1.2919	0.9177	NA
ENSG00000232361	0.4153	0.1895	1.2958	0.6911	NA
ENSG00000133561	3146.3209	-0.4531	0.3819	0.2104	0.3231
ENSG00000270990	0.2591	0.0488	1.2919	0.9177	NA
ENSG00000106560	786.3811	-0.9067	0.47	0.0358	0.0818
ENSG00000213203	528.5545	-0.3202	0.5817	0.53	0.6424
ENSG00000196329	266.7261	-2.7965	0.776	0	1e-04
ENSG00000177590	2.2098	-1.136	1.1254	0.0881	0.1665
ENSG00000106565	6.9572	-3.2118	1.5735	3e-04	0.0015
ENSG00000002933	2.0444	-1.348	1.2177	0.0481	0.1035
ENSG00000002726	12.5666	-3.0235	1.4656	4e-04	0.002
ENSG00000055118	0.3301	0.1501	1.2638	0.7657	NA
ENSG00000164867	959.501	2.899	0.5645	0	0
ENSG00000181652	30.331	1.2854	0.4878	0.0038	0.0128
ENSG00000197150	541.2353	2.4136	0.4384	0	0
ENSG00000243433	2.1921	-0.2335	0.9444	0.7112	0.7951
ENSG00000213199	7.6279	1.376	0.6865	0.0155	0.0413
ENSG00000164885	217.0865	1.3339	0.3378	0	2e-04
ENSG00000164889	1236.489	2.6091	0.3713	0	0
ENSG00000244151	4.8036	2.0252	0.876	0.002	0.0074
ENSG00000164896	666.4872	3.1043	0.3894	0	0
ENSG00000164897	402.7407	2.2195	0.3379	0	0
ENSG00000133612	1343.6682	2.3965	0.3235	0	0
ENSG00000164900	0.4913	-0.4553	1.2479	0.4075	NA
ENSG00000033050	2628.5182	0.4334	0.3324	0.1745	0.2805
ENSG00000033100	1660.192	1.104	0.3351	6e-04	0.0026
ENSG00000082014	90.4775	0.9983	0.4147	0.0101	0.0291
ENSG00000013374	2175.9492	-0.8551	0.2392	3e-04	0.0013
ENSG00000187260	1.9186	1.1097	1.0136	0.0938	0.1747
ENSG00000243836	0.3732	-0.2514	1.3	0.6003	NA
ENSG00000127377	0.706	-0.2398	1.1615	0.6784	NA
ENSG00000241959	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000106615	2708.0926	0.4546	0.2796	0.0943	0.1753
ENSG00000240132	9.8363	-0.389	0.5673	0.4373	0.5581
ENSG00000106617	2142.4829	-0.0412	0.2793	0.8793	0.9176
ENSG00000242048	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000239911	1.5384	-0.6663	1.1497	0.2813	0.4008
ENSG00000106648	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000178234	1498.7412	-0.3216	0.2835	0.2426	0.3594
ENSG00000229591	5.3361	-1.001	0.8195	0.1076	0.194
ENSG00000213188	0.3802	-0.1342	1.2513	0.7938	NA
ENSG00000055609	3540.8915	-2.1801	0.3233	0	0
ENSG00000270405	0.9927	1.0551	1.2815	0.0953	NA
ENSG00000204894	4.0073	0.8101	0.978	0.2103	0.3231
ENSG00000241007	5.0991	0.4846	0.6654	0.3847	0.5065
ENSG00000253088	0.2104	0.0488	1.2919	0.9177	NA
ENSG00000241735	0.587	0.235	1.1596	0.6848	NA
ENSG00000020219	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000261455	33.0631	0.6241	0.6289	0.2459	0.3627
ENSG00000225416	7.7976	1.8274	0.7285	0.0019	0.0072
ENSG00000196584	276.0627	0.0352	0.4646	0.9344	0.9555
ENSG00000214003	0.2703	0.0488	1.2919	0.9177	NA
ENSG00000244328	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000133627	140.2115	-0.1115	0.2894	0.6913	0.7796
ENSG00000234722	0.5035	0.205	1.2359	0.6991	NA
ENSG00000270114	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000233363	0.2057	-0.1467	1.2951	0.7569	NA
ENSG00000214106	125.6353	-0.8247	0.4366	0.0423	0.0932
ENSG00000157212	545.1916	-0.6888	0.3111	0.0217	0.0547
ENSG00000272760	52.9723	-0.7601	0.4854	0.0865	0.1641
ENSG00000273183	7.0671	-0.2164	0.6446	0.6922	0.7803
ENSG00000273344	45.2432	0.0793	0.4682	0.8541	0.8995
ENSG00000274637	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000278998	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000273117	24.5434	2.0262	0.4578	0	0
ENSG00000186480	1787.0822	1.2585	0.3153	0	2e-04
ENSG00000204960	0.3124	0.2895	1.3058	0.5459	NA
ENSG00000164778	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000283128	1.0539	0.2164	1.079	0.7228	NA
ENSG00000216895	38.8921	-0.109	0.3375	0.7363	0.814
ENSG00000184863	1520.4554	-0.5646	0.247	0.0194	0.0498
ENSG00000164690	1.3695	0.1465	0.9741	0.8156	0.8715
ENSG00000204876	1.5021	1.2579	1.3238	0.0549	0.1149
ENSG00000233878	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000182648	70.7824	-0.3657	0.4034	0.3354	0.4572
ENSG00000279418	0.2814	0.2825	1.3052	0.5553	NA
ENSG00000234450	3.1667	-0.1361	0.7371	0.8174	0.8725
ENSG00000105982	48.6928	-1.1206	0.4339	0.0055	0.0173
ENSG00000224903	3.483	-0.5846	0.7698	0.3319	0.4538
ENSG00000105983	2633.2546	-1.0824	0.3373	8e-04	0.0035
ENSG00000206938	0.1886	-0.1367	1.2947	0.7729	NA
ENSG00000146909	1098.0797	0.1455	0.2444	0.543	0.6538
ENSG00000130675	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000009335	3706.6498	0.1118	0.2272	0.616	0.7177
ENSG00000225224	11.1558	0.5296	0.7512	0.3739	0.4957
ENSG00000236018	6.2225	-1.3181	0.7856	0.0315	0.074
ENSG00000224629	4.7168	0.4099	0.8937	0.5153	0.6291
ENSG00000105993	3918.4615	-0.3567	0.236	0.123	0.2148
ENSG00000234210	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000223872	0.952	-0.6523	1.1622	0.2876	NA
ENSG00000233191	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000155093	168.2204	0.0345	0.747	0.9536	0.9689
ENSG00000222012	1.1296	-0.4221	1.2078	0.4582	0.5774
ENSG00000233038	0.4136	-0.0883	1.2908	0.8523	NA
ENSG00000224324	2.1708	0.2253	0.838	0.7162	0.7986
ENSG00000146918	1977.094	0.4171	0.4265	0.2951	0.4156
ENSG00000117868	2935.6294	-0.2068	0.2073	0.311	0.4323
ENSG00000126870	576.7523	-0.904	0.2661	5e-04	0.0022
ENSG00000231419	11.4655	-0.7718	1.3927	NA	NA
ENSG00000106018	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000229435	0.4011	0.3355	1.3106	0.4864	NA
ENSG00000182378	324.6002	1.7352	0.3836	0	0
